,PROBEID,SYMBOL,ENTREZID,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B
3596,17412534,Lyrm2,108755,LYR motif containing 2,0.114443848,6.784559526,0.753786719,0.466424935,0.791458186,-6.231957016
3597,17412539,Rragd,52187,Ras-related GTP binding D,0.15446073,4.593899854,0.235761852,0.817844522,0.947566552,-6.497674586
3598,17412552,Ube2j1,56228,ubiquitin-conjugating enzyme E2J 1,0.349556893,9.86614218,2.552623903,0.026416603,0.234966671,-3.801822071
3599,17412730,Aco1,11428,aconitase 1,-0.169499847,9.594506697,-0.924766672,0.37445258,0.724376644,-6.088272817
3600,17412759,Smim27,100504309,small integral membrane protein 27,-0.305679704,5.559325405,-1.380835616,0.194081316,0.549400345,-5.590022954
3601,17412801,Chmp5,76959,charged multivesicular body protein 5,0.009010604,8.752561333,0.043540928,0.96603176,0.987781068,-6.526211592
3602,17412813,Nfx1,74164,"nuclear transcription factor, X-box binding 1",0.098120448,6.00358864,0.423485,0.679905734,0.895626773,-6.432416338
3603,17412871,Nudt2,66401,nudix (nucleoside diphosphate linked moiety X)-type motif 2,-0.191268064,5.805906379,-1.156249778,0.271487075,0.63230964,-5.854742414
3604,17413054,Gm2506,100039939,predicted gene 2506,0.483716966,4.718888231,1.671419627,0.122128463,0.450837963,-5.200436771
3605,17413191,Dnajb5,56323,DnaJ heat shock protein family (Hsp40) member B5,0.282734343,4.93686847,1.064092206,0.309541418,0.665418977,-5.952805492
3606,17413300,Rusc2,100213,RUN and SH3 domain containing 2,0.116672403,5.700438879,0.407187049,0.691493028,0.900575977,-6.439520093
3607,17413369,Creb3,12913,cAMP responsive element binding protein 3,-0.154073283,7.219746501,-0.804695798,0.437631708,0.772530871,-6.191882557
3608,17413436,Tmem8b,242409,transmembrane protein 8B,0.52767305,5.78326909,2.936497539,0.013210243,0.161246454,-3.138518693
3609,17413466,A630077J23Rik,319973,RIKEN cDNA A630077J23 gene,-0.565882165,4.086837773,-1.249416243,0.2368232,0.595640604,-5.749182206
3610,17413500,Glipr2,384009,GLI pathogenesis-related 2,0.279045013,4.720264315,1.274406846,0.228154138,0.585523997,-5.719816429
3611,17413553,Zcchc7,319885,"zinc finger, CCHC domain containing 7",-0.099688429,6.558153946,-0.494612424,0.630368343,0.87296332,-6.398271285
3612,17413573,Grhpr,76238,glyoxylate reductase/hydroxypyruvate reductase,-0.06630415,8.890442321,-0.270404663,0.791733901,0.940781471,-6.488383988
3613,17413591,Polr1e,64424,polymerase (RNA) I polypeptide E,0.005616495,3.815447368,0.023909836,0.981342379,0.993129504,-6.526917166
3614,17413649,Dcaf10,242418,DDB1 and CUL4 associated factor 10,-0.230650931,7.409460247,-1.324780938,0.211462023,0.568060332,-5.659322137
3615,17413770,Tmod1,21916,tropomodulin 1,0.771200765,5.682825943,1.834265611,0.093114935,0.407165599,-4.962782139
3616,17413789,Ncbp1,433702,nuclear cap binding protein subunit 1,-0.265054089,9.31946209,-1.424227338,0.18145945,0.538705106,-5.534995141
3617,17413945,Nr4a3,18124,"nuclear receptor subfamily 4, group A, member 3",-2.248964358,7.896508322,-5.376327949,0.000206145,0.020946386,0.95115968
3618,17413958,Stx17,67727,syntaxin 17,0.173019902,6.812008851,1.182858601,0.261203387,0.621367191,-5.825236638
3619,17414009,Msantd3,66665,Myb/SANT-like DNA-binding domain containing 3,-0.439112381,4.707662062,-2.476794397,0.030268347,0.249207649,-3.930522648
3620,17414017,Tmeff1,230157,transmembrane protein with EGF-like and two follistatin-like domains 1,-0.963902641,7.13261461,-6.045902553,7.53E-05,0.011635123,1.93837569
3621,17414032,Cavin4,68016,caveolae associated 4,-0.144483646,3.602168935,-0.246597486,0.809651176,0.944748698,-6.494903802
3622,17414068,Rnf20,109331,ring finger protein 20,-0.049670683,6.061118313,-0.362961001,0.723345712,0.913402481,-6.45743031
3623,17414114,Smc2,14211,structural maintenance of chromosomes 2,0.467655878,4.334616658,3.410677626,0.005622176,0.101791364,-2.307701656
3624,17414277,Zfp462,242466,zinc finger protein 462,-0.318382399,4.983123257,-1.036455381,0.321703981,0.677896439,-5.980928065
3625,17414301,Rad23b,19359,"RAD23 homolog B, nucleotide excision repair protein",0.025908526,8.949348782,0.192845483,0.85050922,0.956714308,-6.507436225
3626,17414331,Fam206a,230234,"family with sequence similarity 206, member A",0.008613299,8.31573587,0.04052581,0.968382536,0.988498775,-6.526346649
3627,17414385,Musk,18198,"muscle, skeletal, receptor tyrosine kinase",0.265856985,2.57218199,0.700485445,0.497822221,0.81054976,-6.271374816
3628,17414416,Dnajc25,72429,DnaJ heat shock protein family (Hsp40) member C25,-0.197021462,7.098103342,-1.408643976,0.185910568,0.543413632,-5.554893482
3629,17414434,Ugcg,22234,UDP-glucose ceramide glucosyltransferase,0.129491067,6.703432085,0.835089858,0.421007132,0.75890804,-6.166848035
3630,17414600,Rgs3,50780,regulator of G-protein signaling 3,0.125212466,6.059566665,0.713988512,0.489748792,0.804342075,-6.261637613
3631,17414672,Col27a1,373864,"collagen, type XXVII, alpha 1",0.047379618,5.133026699,0.189488674,0.853077402,0.956714308,-6.508117928
3632,17414738,Orm3,18407,orosomucoid 3,-1.128252517,5.731561022,-2.456169688,0.031407458,0.254787159,-3.965348211
3633,17414802,Pappa,18491,pregnancy-associated plasma protein A,-0.629018349,4.575040196,-2.789569974,0.017230323,0.188152614,-3.394219841
3634,17414828,Trim32,69807,tripartite motif-containing 32,-0.011865723,6.209825208,-0.062149648,0.951531549,0.983292413,-6.52516374
3635,17414984,Lurap1l,52829,leucine rich adaptor protein 1-like,0.136532891,5.133408869,0.37383177,0.715462722,0.909607304,-6.453213736
3636,17415003,Gm11266,102635783,predicted gene 11266,0.206260299,3.468066469,0.522431679,0.611478952,0.862970412,-6.38353856
3637,17415016,Snapc3,77634,"small nuclear RNA activating complex, polypeptide 3",0.23696062,8.583345807,1.139039554,0.278304661,0.639600339,-5.873546237
3638,17415076,Cntln,338349,"centlein, centrosomal protein",-0.190378417,4.765182231,-1.080895502,0.30231719,0.65902736,-5.935412754
3639,17415219,Acer2,230379,alkaline ceramidase 2,-0.079132566,9.31733059,-0.428008123,0.676704975,0.893833187,-6.430397005
3640,17415239,Focad,230393,focadhesin,-0.267144105,5.146353478,-1.463738977,0.170575351,0.526588298,-5.483873439
3641,17415292,Gm13271,435791,predicted gene 13271,0.192087382,2.614810284,0.536929796,0.601748799,0.858862063,-6.375556502
3642,17415294,Gm13286,100041062,predicted gene 13286,0.642498699,3.308553711,1.867481069,0.088027241,0.402452969,-4.91284331
3643,17415315,Gm13272,545648,predicted gene 13272,-0.212879097,2.501021346,-0.562287391,0.584923818,0.850800797,-6.361098048
3644,17415319,Ifnz,319146,interferon zeta,-0.026708372,2.334727591,-0.067786555,0.947142531,0.982490951,-6.52477356
3645,17415359,Ifna7,15970,interferon alpha 7,0.363886658,2.552385397,0.866956287,0.404035788,0.749444739,-6.139724946
3646,17415369,Ifna4,15967,interferon alpha 4,0.742200191,5.217181067,2.504649211,0.028793631,0.24323602,-3.883363593
3647,17415373,Ifna1,15962,interferon alpha 1,0.062933495,3.76051613,0.141910141,0.889654561,0.968137005,-6.51649943
3648,17415380,Mtap,66902,methylthioadenosine phosphorylase,0.089753756,7.177094011,0.565643506,0.582715749,0.850800797,-6.359137203
3649,17415469,Tek,21687,TEK receptor tyrosine kinase,-0.114395966,7.959129849,-0.609945036,0.553990066,0.839863626,-6.332226113
3650,17415544,Fggy,75578,FGGY carbohydrate kinase domain containing,-0.125204579,5.820245621,-0.584920834,0.570119074,0.848055855,-6.347661339
3651,17415778,Alg6,320438,"asparagine-linked glycosylation 6 (alpha-1,3,-glucosyltransferase)",-0.182293083,4.005639248,-0.921888145,0.375888759,0.725606043,-6.090902343
3652,17415815,Pgm2,72157,phosphoglucomutase 2,-0.05823344,8.934777739,-0.249646192,0.807350129,0.943959782,-6.494102019
3653,17415835,Ror1,26563,receptor tyrosine kinase-like orphan receptor 1,0.434274421,4.853330252,1.370080296,0.197320898,0.552932262,-5.603477811
3654,17415863,Cachd1,320508,cache domain containing 1,0.516448389,5.316381837,2.077791342,0.061320809,0.346930699,-4.586624977
3655,17415897,Raver2,242570,"ribonucleoprotein, PTB-binding 2",0.311835424,4.907973734,1.421947784,0.182104903,0.539892816,-5.537915321
3656,17415973,Leprot,230514,leptin receptor overlapping transcript,0.043210424,7.454544179,0.209678711,0.837658479,0.953646847,-6.503838508
3657,17416110,Mier1,71148,MEIR1 treanscription regulator,0.287668962,5.994800126,1.03366088,0.322953317,0.678384269,-5.983737891
3658,17416141,Oma1,67013,OMA1 zinc metallopeptidase,0.0353144,6.067818827,0.17388993,0.865034266,0.95815012,-6.511129621
3659,17416325,Dhcr24,74754,24-dehydrocholesterol reductase,-0.368050879,6.462130228,-1.245980091,0.238035637,0.596332487,-5.753185859
3660,17416347,Pars2,230577,prolyl-tRNA synthetase (mitochondrial)(putative),-0.050843204,4.082732555,-0.248278792,0.808381957,0.944748698,-6.494462838
3661,17416353,Fam151a,230579,"family with sequence simliarity 151, member A",0.065882312,3.295203504,0.229370961,0.822687691,0.948463982,-6.499251023
3662,17416364,Ssbp3,72475,single-stranded DNA binding protein 3,-0.088127289,4.076663326,-0.627666565,0.542723225,0.834905243,-6.320929929
3663,17416448,Hspb11,72938,"heat shock protein family B (small), member 11",-0.135872123,4.323924516,-0.795585167,0.442697672,0.776361282,-6.199226103
3664,17416481,Ndc1,72787,NDC1 transmembrane nucleoporin,-0.217355009,7.053303101,-1.301347178,0.219098463,0.577089308,-5.687677549
3665,17416540,Lrp8,16975,"low density lipoprotein receptor-related protein 8, apolipoprotein e receptor",-0.504359017,4.677088681,-2.055164697,0.063780479,0.353581877,-4.622487474
3666,17416576,0610037L13Rik,74098,RIKEN cDNA 0610037L13 gene,-0.064922962,6.647073041,-0.392680432,0.701876469,0.905476529,-6.445615416
3667,17416761,Kti12,100087,"KTI12 homolog, chromatin associated",-0.316924629,9.442191705,-2.16012104,0.053104335,0.32746486,-4.454747056
3668,17416811,Mir761,791075,microRNA 761,-0.486882905,6.72020999,-1.674388445,0.121534262,0.450307728,-5.196217705
3669,17417240,Cyp4a31,666168,"cytochrome P450, family 4, subfamily a, polypeptide 31",-0.976147995,3.353987142,-2.805389858,0.016744582,0.184665243,-3.366773928
3670,17417306,Mob3c,100465,MOB kinase activator 3C,0.614915602,4.235118304,2.3201328,0.040032775,0.285156259,-4.192861864
3671,17417349,Lrrc41,230654,leucine rich repeat containing 41,-0.253663831,7.434531358,-1.2823136,0.225465424,0.584447669,-5.71043541
3672,17417422,Ipp,16351,IAP promoted placental gene,0.077935662,3.991991548,0.216765444,0.832262829,0.951872489,-6.502234583
3673,17417456,Ccdc17,622665,coiled-coil domain containing 17,-0.089236195,4.752802186,-0.402750975,0.694661372,0.902142609,-6.441406814
3674,17417480,Prdx1,18477,peroxiredoxin 1,0.042599613,5.26418625,0.20341781,0.842432611,0.955315605,-6.505211518
3675,17417512,Tesk2,230661,testis-specific kinase 2,0.482772597,3.550682316,1.733568564,0.110214698,0.435318626,-5.111207374
3676,17417551,Zswim5,74464,zinc finger SWIM-type containing 5,-0.733448709,5.383259568,-2.790546634,0.017199933,0.188152614,-3.39252612
3677,17417573,Hectd3,76608,HECT domain E3 ubiquitin protein ligase 3,-0.135087252,6.246303625,-0.697663081,0.499519839,0.812164881,-6.273388576
3678,17417598,Eif2b3,108067,"eukaryotic translation initiation factor 2B, subunit 3",0.125649214,6.858822425,0.66219961,0.521146312,0.823555301,-6.298054826
3679,17417702,Slc6a9,14664,"solute carrier family 6 (neurotransmitter transporter, glycine), member 9",1.116275777,3.922883097,2.954274813,0.012792326,0.159438654,-3.107477023
3680,17417749,Med8,80509,mediator complex subunit 8,-0.171353312,5.242268406,-0.579777908,0.573465221,0.848055855,-6.350758345
3681,17417791,Ebna1bp2,69072,EBNA1 binding protein 2,0.453108736,4.729208138,1.970321837,0.073849635,0.373861943,-4.755381022
3682,17417844,Slc2a1,20525,"solute carrier family 2 (facilitated glucose transporter), member 1",0.256090977,7.899241479,1.224715161,0.245650006,0.605396922,-5.777777531
3683,17417926,Foxj3,230700,forkhead box J3,0.158155415,6.568312575,0.992106748,0.341956087,0.69880559,-6.024777875
3684,17418035,Cited4,56222,"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4",0.867799746,3.73631328,3.264632636,0.00730669,0.115272648,-2.563732222
3685,17418059,Col9a2,12840,"collagen, type IX, alpha 2",-0.071185698,3.546523122,-0.293526494,0.77445133,0.934129816,-6.481484957
3686,17418119,Mycl,16918,v-myc avian myelocytomatosis viral oncogene lung carcinoma derived,0.18338708,3.595746339,0.830156394,0.423676619,0.760461477,-6.17096731
3687,17418128,Trit1,66966,tRNA isopentenyltransferase 1,0.232423177,7.935291908,0.635877447,0.537547295,0.83292738,-6.315593977
3688,17418141,Bmp8b,12164,bone morphogenetic protein 8b,-0.168049054,2.552333272,-0.681503728,0.509306546,0.815734102,-6.284774732
3689,17418158,Hpcal4,170638,hippocalcin-like 4,-0.329804261,4.735298351,-1.17918135,0.262606084,0.623328663,-5.829345299
3690,17418168,Nt5c1a,230718,"5'-nucleotidase, cytosolic IA",0.131322449,3.779845586,0.530749964,0.605886573,0.860528312,-6.378984248
3691,17418187,Pabpc4,230721,"poly(A) binding protein, cytoplasmic 4",-0.282182961,2.745783041,-1.48434331,0.165123284,0.51991286,-5.456841211
3692,17418271,Fhl3,14201,four and a half LIM domains 3,0.971979507,7.106022891,2.341786308,0.038521076,0.283789455,-4.156920738
3693,17418304,Mir697,735277,microRNA 697,-0.410325461,3.531576643,-1.504659798,0.159894033,0.510783311,-5.429941159
3694,17418339,Mtf1,17764,metal response element binding transcription factor 1,0.22122907,7.0305575,0.979286932,0.347980003,0.700901344,-6.037155494
3695,17418357,Yrdc,230734,yrdC domain containing (E.coli),-0.55247925,5.351991697,-1.826217226,0.094387441,0.408699084,-4.974811821
3696,17418391,9930104L06Rik,194268,RIKEN cDNA 9930104L06 gene,-0.044529882,4.3080522,-0.274162388,0.788916944,0.939876608,-6.487300733
3697,17418439,Snip1,76793,Smad nuclear interacting protein 1,-0.212278283,5.518812644,-0.79441898,0.443348876,0.776361282,-6.200160721
3698,17418519,Oscp1,230751,organic solute carrier partner 1,0.382676895,6.197691394,1.677314895,0.120951057,0.44897931,-5.192054517
3699,17418536,Lsm10,116748,U7 snRNP-specific Sm-like protein LSM10,0.361260752,5.528267413,1.705985701,0.115367714,0.441935747,-5.151042122
3700,17418557,Eva1b,230752,eva-1 homolog B (C. elegans),-0.12266924,3.021556229,-0.308108654,0.763616156,0.931912761,-6.476847615
3701,17418881,A3galt2,215493,"alpha 1,3-galactosyltransferase 2 (isoglobotriaosylceramide synthase)",0.310155321,3.44445414,1.555237182,0.147491003,0.491654225,-5.361941146
3702,17418945,Fndc5,384061,fibronectin type III domain containing 5,-0.434864618,5.041972927,-1.103832169,0.292662968,0.653777556,-5.911317081
3703,17418952,Yars,107271,tyrosyl-tRNA synthetase,0.043394731,7.486889424,0.184728372,0.856722383,0.956944062,-6.50906426
3704,17418976,Sync,68828,syncoilin,0.633265977,4.894440494,1.629256881,0.130849531,0.46702935,-5.259870562
3705,17419287,Laptm5,16792,lysosomal-associated protein transmembrane 5,0.719833711,4.488887526,2.829230644,0.01603819,0.181071462,-3.325369269
3706,17419369,Tmem200b,623230,transmembrane protein 200B,-0.253224526,5.559703944,-0.966219301,0.354198953,0.705146204,-6.049633109
3707,17419389,Snhg12,100039864,small nucleolar RNA host gene 12,-0.334046805,3.445171294,-1.177992048,0.26306101,0.623556107,-5.830672007
3708,17419405,Snora16a,100310813,"small nucleolar RNA, H/ACA box 16A",0.587432669,4.249878682,0.991219224,0.342370669,0.69880559,-6.025639127
3709,17419411,Snord99,100217437,"small nucleolar RNA, C/D box 99",1.02817754,7.316205105,4.375718627,0.001044141,0.045690677,-0.649829347
3710,17419443,Eya3,14050,EYA transcriptional coactivator and phosphatase 3,0.113810676,8.235644494,0.661452241,0.52160792,0.823555301,-6.298561895
3711,17419469,Rpa2,19891,replication protein A2,0.400950922,3.930624047,1.4102063,0.185460215,0.542887689,-5.552905385
3712,17419483,Fgr,14191,"FGR proto-oncogene, Src family tyrosine kinase",0.446053844,2.413005481,1.05836518,0.312033063,0.66757309,-5.958682807
3713,17419500,Ahdc1,230793,"AT hook, DNA binding motif, containing 1",0.472968626,5.925774437,2.520491029,0.027986458,0.241061514,-3.856481076
3714,17419553,Map3k6,53608,mitogen-activated protein kinase kinase kinase 6,-0.113352491,6.344600629,-0.37117947,0.717382911,0.910138476,-6.454253709
3715,17419731,Trim63,433766,tripartite motif-containing 63,1.280509339,4.725742777,1.068375458,0.307687704,0.664058008,-5.948392982
3716,17419754,Pafah2,100163,platelet-activating factor acetylhydrolase 2,-0.171592932,4.708658464,-0.716027413,0.488536736,0.803064912,-6.260152603
3717,17419783,Paqr7,71904,progestin and adipoQ receptor family member VII,-0.120433901,4.265825339,-0.558490859,0.587426972,0.851662562,-6.363302926
3718,17419840,Runx3,12399,runt related transcription factor 3,0.256787753,3.477408137,1.282194064,0.22550588,0.584447669,-5.710577554
3719,17419857,Stpg1,78806,sperm tail PG rich repeat containing 1,1.154055305,3.959921404,5.083756344,0.000326526,0.024469025,0.498132364
3720,17419902,Myom3,242702,"myomesin family, member 3",0.561844213,3.431770951,1.55731543,0.146999701,0.490408017,-5.35911609
3721,17419940,Srsf10,14105,serine/arginine-rich splicing factor 10,-0.092635531,6.086612516,-0.475793893,0.64330506,0.879889037,-6.407799971
3722,17419965,Fuca1,71665,"fucosidase, alpha-L- 1, tissue",0.18996127,7.550748083,0.969453548,0.352652364,0.704580691,-6.046558038
3723,17419995,Gale,74246,"galactose-4-epimerase, UDP",0.087619147,3.875094075,0.297419694,0.771553508,0.933682536,-6.480268505
3724,17420024,E2f2,242705,E2F transcription factor 2,0.333366524,3.300846899,1.396388997,0.189475122,0.545742085,-5.570435107
3725,17420064,Tcea3,21401,"transcription elongation factor A (SII), 3",0.638499709,4.842943587,1.337993474,0.207253669,0.565144955,-5.643173097
3726,17420125,Luzp1,269593,leucine zipper protein 1,0.031030282,6.99282362,0.173248962,0.86552636,0.95815012,-6.511247875
3727,17420316,Rap1gap,110351,Rap1 GTPase-activating protein,-0.604957449,2.056138614,-2.968379074,0.012470206,0.157372745,-3.082836205
3728,17420347,Ece1,230857,endothelin converting enzyme 1,0.065803003,8.418108362,0.398225451,0.697899869,0.903415908,-6.443310897
3729,17420505,Mul1,68350,mitochondrial ubiquitin ligase activator of NFKB 1,-0.204887481,8.418110243,-1.464066703,0.170487445,0.526588298,-5.483445456
3730,17420514,Camk2n1,66259,calcium/calmodulin-dependent protein kinase II inhibitor 1,0.522499493,5.590567778,3.310312428,0.00673074,0.110775033,-2.483613334
3731,17420546,Pla2g2e,26970,"phospholipase A2, group IIE",-0.804578953,4.480275458,-2.490129486,0.02955338,0.246362636,-3.907963536
3732,17420761,Iffo2,212632,intermediate filament family orphan 2,-0.182031341,6.279038666,-0.838575714,0.419127727,0.756828531,-6.163924502
3733,17420777,Aldh4a1,212647,"aldehyde dehydrogenase 4 family, member A1",0.414203153,6.999227893,1.952800564,0.076105334,0.379892989,-4.782499494
3734,17420874,Padi2,18600,"peptidyl arginine deiminase, type II",1.806097933,4.301551455,2.52178592,0.027921467,0.241061514,-3.854281801
3735,17420984,Fbxo42,213499,F-box protein 42,-0.07073054,6.688546497,-0.396797629,0.698922933,0.903415908,-6.443907304
3736,17421033,Epha2,13836,Eph receptor A2,0.189026394,4.753385145,0.6886487,0.504965238,0.814526765,-6.279770451
3737,17421074,Hspb7,29818,"heat shock protein family, member 7 (cardiovascular)",1.388154598,5.327934663,1.288100641,0.223513869,0.582593759,-5.703542158
3738,17421080,Zbtb17,22642,zinc finger and BTB domain containing 17,-0.100835437,5.443202266,-0.508145936,0.621143515,0.869017984,-6.391200175
3739,17421103,B330016D10Rik,320456,RIKEN cDNA B330016D10 gene,0.267880653,5.123727694,0.87321614,0.400757318,0.746521543,-6.134292604
3740,17421138,Ctrcos,69139,"chymotrypsin C (caldecrin), opposite strand",-0.376211581,2.890693207,-1.334450408,0.20837535,0.565173398,-5.647514956
3741,17421170,Hnrnph2,56258,heterogeneous nuclear ribonucleoprotein H2,-0.160704613,5.567019349,-0.750742803,0.468183768,0.791530713,-6.234278534
3742,17421312,Dhrs3,20148,dehydrogenase/reductase (SDR family) member 3,-0.324618871,8.855921131,-1.471702778,0.168450134,0.523785558,-5.473455168
3743,17421394,Gm13034,627585,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5 pseudogene",0.34131309,3.104727732,0.828840119,0.424390753,0.760604653,-6.172062716
3744,17421413,Zfp600,667666,zinc finger protein 600,-0.317004596,3.250021152,-1.005276807,0.335846972,0.69236678,-6.011922139
3745,17421437,Zfp981,100041433,zinc finger protein 981,0.091182387,2.86402775,0.291200428,0.776184399,0.934129816,-6.482204219
3746,17421491,Zfp982,195531,zinc finger protein 982,-0.042253955,4.661019912,-0.184424548,0.856955141,0.956944062,-6.509123847
3747,17421534,Fv1,14349,Friend virus susceptibility 1,0.230063554,6.175960926,0.703022054,0.496299467,0.809794253,-6.269558599
3748,17421735,Casz1,69743,castor zinc finger 1,0.407750164,4.403955307,1.868700248,0.087845428,0.402452969,-4.911001461
3749,17421807,Lzic,69151,leucine zipper and CTNNBIP1 domain containing,-0.096176704,6.422885163,-0.368083084,0.719627179,0.911278971,-6.455458672
3750,17421821,Ctnnbip1,67087,catenin beta interacting protein 1,-0.041181677,6.554654713,-0.175825553,0.863548579,0.957921078,-6.510769876
3751,17421828,Clstn1,65945,calsyntenin 1,-0.236149462,6.012424076,-0.830903734,0.423271513,0.759961881,-6.17034469
3752,17421867,Gpr157,269604,G protein-coupled receptor 157,0.462986759,4.451895699,1.145680936,0.275658214,0.636936753,-5.86631616
3753,17421908,Eno1,13806,"enolase 1, alpha non-neuron",-0.190569621,4.332634265,-0.530984417,0.605729329,0.860528312,-6.378854893
3754,17422015,Dnajc11,230935,DnaJ heat shock protein family (Hsp40) member C11,-0.119907608,7.201901046,-0.65497318,0.525619677,0.826197885,-6.302935565
3755,17422039,Klhl21,242785,kelch-like 21,0.249185245,5.267325134,1.213236458,0.249840244,0.611094355,-5.790918357
3756,17422066,Plekhg5,269608,"pleckstrin homology domain containing, family G (with RhoGef domain) member 5",-0.024239695,5.411019749,-0.085910144,0.933044231,0.980280738,-6.523289902
3757,17422302,Lrrc47,72946,leucine rich repeat containing 47,-0.081213509,6.241280782,-0.38261227,0.709120557,0.90852312,-6.449719393
3758,17422398,Gm13111,100042178,predicted gene 13111,-0.04143905,5.449437501,-0.173253023,0.865523243,0.95815012,-6.511247128
3759,17422476,Pex10,668173,peroxisomal biogenesis factor 10,-0.168679428,6.807239051,-0.769096607,0.457642038,0.786411024,-6.220152312
3760,17422612,Slc35e2,320541,"solute carrier family 35, member E2",0.073425073,8.246560594,0.313384012,0.759709137,0.929411628,-6.475115539
3761,17422629,Cdk11b,12537,cyclin-dependent kinase 11B,0.052729806,6.273469205,0.190843006,0.852041033,0.956714308,-6.50784432
3762,17422659,Fndc10,230991,fibronectin type III domain containing 10,-1.009733523,5.457316563,-5.748157308,0.000116925,0.014329925,1.507955035
3763,17422697,Mrpl20,66448,mitochondrial ribosomal protein L20,-0.622023285,6.155422548,-2.429235514,0.032958002,0.261699631,-4.010703612
3764,17422732,Mxra8,74761,matrix-remodelling associated 8,-0.005769765,7.566151935,-0.023380518,0.98175534,0.993186511,-6.526930505
3765,17422817,Ube2j2,140499,ubiquitin-conjugating enzyme E2J 2,-0.15939107,4.765607767,-0.491247784,0.632672075,0.874404881,-6.400000941
3766,17422907,Perm1,74183,"PPARGC1 and ESRR induced regulator, muscle 1",0.097412236,7.675310811,0.251749658,0.805763616,0.943098961,-6.493543148
3767,17422914,Noc2l,57741,NOC2 like nucleolar associated transcriptional repressor,-0.010809647,7.662224803,-0.063051625,0.950829134,0.983292413,-6.525103579
3768,17422946,Vmn1r3,100312471,vomeronasal 1 receptor 3,-0.614880861,1.84709618,-1.993950184,0.070905925,0.366321196,-4.718629564
3769,17422959,Tmem68,72098,transmembrane protein 68,-0.163174561,7.020091886,-0.927117195,0.373282704,0.723229022,-6.086120418
3770,17422996,Plag1,56711,pleiomorphic adenoma gene 1,-0.129259581,3.749478054,-0.60508188,0.557104579,0.840442324,-6.335273167
3771,17423433,Otud6b,72201,OTU domain containing 6B,-0.18462154,8.767907187,-1.417421766,0.183392178,0.540753893,-5.543703741
3772,17423577,Atp6v0d2,242341,"ATPase, H+ transporting, lysosomal V0 subunit D2",0.659232134,2.470184043,1.854692117,0.089955287,0.405606,-4.932126507
3773,17423622,Tstd3,77032,thiosulfate sulfurtransferase (rhodanese)-like domain containing 3,-0.368799448,7.541603943,-2.235549675,0.046502428,0.306106887,-4.332150252
3774,17423665,Fhl5,57756,four and a half LIM domains 5,0.450266323,4.366920577,2.075238312,0.061593814,0.347370569,-4.590679964
3775,17423674,Ufl1,67490,UFM1 specific ligase 1,-0.077934779,6.780028978,-0.524712868,0.609942722,0.862489569,-6.382296405
3776,17423713,Manea,242362,"mannosidase, endo-alpha",-0.049566447,7.948419676,-0.316364634,0.757504711,0.929331598,-6.474124131
3777,17423781,Pm20d2,242377,peptidase M20 domain containing 2,-0.176911605,5.155939063,-0.881738798,0.396323048,0.741096903,-6.12684194
3778,17423806,Spaca1,67652,sperm acrosome associated 1,-1.079463855,3.752230683,-5.909765097,9.19E-05,0.012552377,1.743278524
3779,17423854,Slc35a1,24060,"solute carrier family 35 (CMP-sialic acid transporter), member 1",-0.103698066,5.01421752,-0.409629083,0.689751486,0.899121583,-6.438472904
3780,17423893,Smim8,66291,small integral membrane protein 8,0.284301538,7.581664244,1.300153915,0.219493269,0.577385762,-5.689111534
3781,17423915,Mob3b,214944,MOB kinase activator 3B,-0.448250332,4.676973092,-1.922336465,0.080179774,0.390122919,-4.829371078
3782,17423987,Ddx58,230073,DEAD (Asp-Glu-Ala-Asp) box polypeptide 58,-0.011785476,7.762261185,-0.073559609,0.942649399,0.982490951,-6.524338896
3783,17424088,Mir5123,100628614,microRNA 5123,-0.359252387,7.029004637,-0.686192717,0.506454995,0.814526765,-6.281496007
3784,17424243,AI464131,329828,expressed sequence AI464131,0.143763759,5.621987402,0.58846703,0.567817991,0.847390724,-6.345510892
3785,17424263,Fam219a,71901,"family with sequence similarity 219, member A",0.133239288,5.9688892,0.607861547,0.555323208,0.840186494,-6.333534335
3786,17424279,Cntfr,12804,ciliary neurotrophic factor receptor,-0.10010458,10.54550527,-0.628391234,0.542265278,0.834859516,-6.32046159
3787,17424331,Ccl27a,20301,chemokine (C-C motif) ligand 27A,-0.201147404,2.455685596,-0.761318465,0.462090914,0.789520195,-6.226176353
3788,17424468,Fam205a1,433698,"family with sequence similarity 205, member A1",0.269919775,2.300274667,0.67979413,0.510348593,0.816805,-6.28596501
3789,17424515,Fancg,60534,"Fanconi anemia, complementation group G",0.024374675,5.105845934,0.142302352,0.889351818,0.968137005,-6.516440133
3790,17424608,Cd72,12517,CD72 antigen,1.102666562,5.056859624,5.151016187,0.000293448,0.023684169,0.603427328
3791,17424656,Tpm2,22004,"tropomyosin 2, beta",1.375827546,5.838270017,1.318474293,0.213495396,0.568846622,-5.666989534
3792,17424913,Fbxo10,269529,F-box protein 10,0.033622282,3.876406093,0.151024033,0.882624479,0.966513963,-6.515079422
3793,17424928,Tomm5,68512,translocase of outer mitochondrial membrane 5,-0.964682579,5.145608304,-3.255844322,0.007423118,0.116003017,-2.579148138
