,PROBEID,SYMBOL,ENTREZID,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B
3527,17408273,Phgdh,236539,3-phosphoglycerate dehydrogenase,-0.20872507,4.32939917,-0.398244571,0.697886173,0.860504538,-6.407832818
3528,17408384,Wdr3,269470,WD repeat domain 3,-0.303445836,6.046789746,-1.369279287,0.197563958,0.479706735,-5.570447754
3529,17408483,Ptgfrn,19221,prostaglandin F2 receptor negative regulator,0.006411466,4.651248003,0.020281131,0.984173514,0.995296933,-6.491399255
3530,17408509,Atp1a1,11928,"ATPase, Na+/K+ transporting, alpha 1 polypeptide",-0.151352405,8.959716608,-1.038937855,0.320597156,0.598561181,-5.943730902
3531,17408546,Slc22a15,242126,"solute carrier family 22 (organic anion/cation transporter), member 15",-0.566973954,5.680106794,-3.120734535,0.00946954,0.108209946,-2.788568875
3532,17408813,Cttnbp2nl,80281,CTTNBP2 N-terminal like,-0.098099228,6.649369565,-0.422283368,0.68075717,0.848546771,-6.397495848
3533,17408926,Chil6,229688,chitinase-like 6,0.354479399,1.576153363,1.412212554,0.18488324,0.464243688,-5.516420899
3534,17408940,2010016I18Rik,69206,RIKEN cDNA 2010016I18 gene,-1.045611352,2.652347316,-2.38365868,0.035752549,0.201066165,-4.056248822
3535,17408945,Cept1,99712,choline/ethanolaminephosphotransferase 1,-0.314106392,7.26427354,-1.784539638,0.101233428,0.338041956,-5.003714991
3536,17408960,Cd53,12508,CD53 antigen,0.413013107,7.103283864,1.344127045,0.205323651,0.487105376,-5.601550882
3537,17408999,Kcnc4,99738,"potassium voltage gated channel, Shaw-related subfamily, member 4",-0.066449551,4.643478141,-0.186750136,0.85517388,0.945026251,-6.473090945
3538,17409005,Slc6a17,229706,"solute carrier family 6 (neurotransmitter transporter), member 17",-0.078878231,3.065828938,-0.331680388,0.746213152,0.885576112,-6.433373596
3539,17409172,Gstm4,14865,"glutathione S-transferase, mu 4",-0.144510368,6.187187341,-0.555115972,0.58965685,0.79581108,-6.329906936
3540,17409184,Ampd2,109674,adenosine monophosphate deaminase 2,0.345206478,5.882502148,1.431406548,0.179439261,0.456789116,-5.491893773
3541,17409261,Sypl2,17306,synaptophysin-like 2,0.058651292,4.453077364,0.076317372,0.940503772,0.975755213,-6.488519938
3542,17409284,Celsr2,53883,"cadherin, EGF LAG seven-pass G-type receptor 2",0.534198492,5.544642444,2.598860169,0.02430813,0.169199067,-3.692896377
3543,17409328,Sars,20226,seryl-aminoacyl-tRNA synthetase,-0.236952995,8.846742849,-1.30468392,0.217997534,0.502072692,-5.649488839
3544,17409376,Scarna2,100217438,small Cajal body-specific RNA 2,-0.901752499,5.828703084,-2.048972155,0.064469609,0.269710613,-4.60017883
3545,17409445,Prpf38b,66921,PRP38 pre-mRNA processing factor 38 (yeast) domain containing B,-0.33117502,5.464822972,-1.436934737,0.177896638,0.454936163,-5.484787464
3546,17409463,Fam102b,329739,"family with sequence similarity 102, member B",-0.492179668,6.667903675,-2.522581036,0.027881633,0.179178333,-3.82262581
3547,17409493,Prmt6,99890,protein arginine N-methyltransferase 6,-0.352771455,5.008468819,-1.022405732,0.328021556,0.603853133,-5.960266992
3548,17409502,Amy2b,545562,amylase 2b,0.296508444,2.137484397,0.818261792,0.430158961,0.687157924,-6.145770118
3549,17409594,Rnpc3,67225,"RNA-binding region (RNP1, RRM) containing 3",0.369766165,7.26411914,1.907718008,0.082205593,0.307245968,-4.819176422
3550,17409621,S1pr1,13609,sphingosine-1-phosphate receptor 1,0.110918915,8.816447196,0.603441472,0.558157331,0.773083031,-6.30099882
3551,17409649,Vcam1,22329,vascular cell adhesion molecule 1,0.153819674,6.552378626,0.688007947,0.505353654,0.740551248,-6.245016073
3552,17409703,Trmt13,229780,tRNA methyltransferase 13,0.133273391,4.119328683,0.651026947,0.528071912,0.755198261,-6.270333163
3553,17409721,Mfsd14a,15247,major facilitator superfamily domain containing 14A,-0.185103459,8.648309036,-0.786761981,0.447640017,0.699765815,-6.171184255
3554,17409826,Snx7,76561,sorting nexin 7,0.177112593,6.881067666,1.050647142,0.315414668,0.593506257,-5.931887138
3555,17409839,Ptbp2,56195,polypyrimidine tract binding protein 2,-0.052652755,8.274280664,-0.312508788,0.760356864,0.891709999,-6.439883491
3556,17409858,Rwdd3,66568,RWD domain containing 3,0.204993006,4.284645818,0.635937182,0.537509743,0.761401551,-6.280291803
3557,17409893,Slc44a3,213603,"solute carrier family 44, member 3",0.193858865,8.267041731,0.992593148,0.341729034,0.613664414,-5.989530716
3558,17410022,Myoz2,59006,myozenin 2,1.048208902,4.088121622,0.812677324,0.433224884,0.688760678,-6.15034029
3559,17410031,Synpo2,118449,synaptopodin 2,0.431489224,5.051740575,2.154256215,0.05365336,0.246287821,-4.432483692
3560,17410190,Larp7,28036,"La ribonucleoprotein domain family, member 7",-0.221146452,7.30934149,-1.175600957,0.26397751,0.550147143,-5.798894237
3561,17410239,Fam241a,70617,"family with sequence similarity 241, member A",-0.394878632,5.607477133,-1.658904401,0.124661793,0.374372746,-5.184877066
3562,17410323,Gar1,68147,GAR1 ribonucleoprotein,-0.278191486,5.752623937,-0.760809777,0.462382823,0.710401082,-6.191452012
3563,17410537,4930539J05Rik,319587,RIKEN cDNA 4930539J05 gene,0.541785603,5.071225071,2.104202485,0.058562582,0.25814903,-4.512647898
3564,17410581,Bank1,242248,B cell scaffold protein with ankyrin repeats 1,-0.048003914,3.887061804,-0.274235535,0.78886214,0.907688767,-6.451739167
3565,17410617,Dapp1,26377,dual adaptor for phosphotyrosine and 3-phosphoinositides 1,0.460856012,4.762066906,2.243608906,0.04584524,0.230186111,-4.287556222
3566,17410636,Mttp,17777,microsomal triglyceride transfer protein,0.393634312,5.086786345,2.61605003,0.02356715,0.166806452,-3.663538237
3567,17410818,Hs2st1,23908,heparan sulfate 2-O-sulfotransferase 1,-0.50083897,6.013344975,-2.006844068,0.069345976,0.281087983,-4.666253249
3568,17410921,Clca4a,99663,chloride channel accessory 4A,0.146715772,2.22222932,0.464783391,0.650932006,0.833914316,-6.377788876
3569,17410956,Clca2,229933,chloride channel accessory 2,-0.358867143,3.064179472,-1.490531311,0.163515259,0.434326087,-5.414934441
3570,17411054,Rpf1,70285,ribosome production factor 1 homolog,0.066285905,8.624020383,0.437881968,0.66974092,0.843724241,-6.390474638
3571,17411147,Ifi44,99899,interferon-induced protein 44,-0.541108865,6.500655781,-1.584245223,0.140761049,0.400638735,-5.28879493
3572,17411201,Nexn,68810,nexilin,0.560218854,4.19739671,1.108473549,0.290738292,0.572851189,-5.871821277
3573,17411216,Miga1,215708,mitoguardin 1,0.502626971,5.092255979,2.048251604,0.064550247,0.269859644,-4.601314096
3574,17411252,St6galnac5,26938,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5",0.926706047,4.364197221,3.390615279,0.005827813,0.084007124,-2.316721994
3575,17411262,St6galnac3,20447,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3",0.472361081,3.244502557,1.820544319,0.095293858,0.330195818,-4.950446098
3576,17411392,Fpgt,75540,fucose-1-phosphate guanylyltransferase,-0.815595422,5.181296434,-3.28480326,0.007046433,0.092638967,-2.501657085
3577,17411420,Cth,107869,cystathionase (cystathionine gamma-lyase),0.719070682,5.648651613,1.651539221,0.126174321,0.376513218,-5.195257558
3578,17411489,Vmn1r2,100312470,vomeronasal 1 receptor 2,0.591315266,2.050000012,2.419493592,0.033536934,0.195577741,-3.996347846
3579,17411503,Tgs1,116940,trimethylguanosine synthase 1,-0.01417991,7.387762846,-0.076418758,0.9404249,0.975755213,-6.488511703
3580,17411547,Chchd7,66433,coiled-coil-helix-coiled-coil-helix domain containing 7,-0.004649902,5.953973052,-0.017172425,0.986599127,0.996034255,-6.491461204
3581,17411594,Ubxn2b,68053,UBX domain protein 2B,-0.769645487,5.709481863,-3.586569283,0.004108383,0.07118426,-1.975199003
3582,17411716,4930412C18Rik,320152,RIKEN cDNA 4930412C18 gene,0.186929901,4.578195534,0.707608074,0.493553613,0.733297128,-6.23107767
3583,17411732,2610301B20Rik,67157,RIKEN cDNA 2610301B20 gene,-0.931477753,5.332406447,-4.196200719,0.001416969,0.043787252,-0.93019408
3584,17411744,Gm11827,100503518,predicted gene 11827,0.193924795,5.901812162,0.43506078,0.671727456,0.843724241,-6.391762739
3585,17411751,Trp53inp1,60599,transformation related protein 53 inducible nuclear protein 1,0.525683639,6.975047591,1.250018265,0.23661129,0.522654637,-5.714189214
3586,17411840,Gem,14579,GTP binding protein (gene overexpressed in skeletal muscle),0.233393971,5.288878042,0.751165294,0.467939396,0.713815135,-6.198828163
3587,17411961,Tmem64,100201,transmembrane protein 64,-0.165944656,8.497343647,-0.720720451,0.485753889,0.729665389,-6.221553486
3588,17411981,Nbn,27354,nibrin,-0.191796377,6.611452624,-1.138448822,0.278541005,0.56270395,-5.839673669
3589,17412067,Rmdn1,66302,regulator of microtubule dynamics 1,0.37202736,7.135901382,1.600981684,0.1370014,0.39600935,-5.265755435
3590,17412092,Ttpa,50500,tocopherol (alpha) transfer protein,0.702925124,4.853756161,2.391896024,0.035231029,0.200009487,-4.042503325
3591,17412102,Ggh,14590,gamma-glutamyl hydrolase,-0.57753581,5.948793981,-1.887071185,0.085147163,0.313356195,-4.850550787
3592,17412191,Coq3,230027,coenzyme Q3 methyltransferase,-1.053867928,7.947462943,-4.479728251,0.0008765,0.034729941,-0.457578072
3593,17412213,Fbxl4,269514,F-box and leucine-rich repeat protein 4,-0.289409423,5.727721755,-1.591277014,0.139170586,0.398437279,-5.279133303
3594,17412272,Ndufaf4,68493,NADH:ubiquinone oxidoreductase complex assembly factor 4,-0.304882265,7.606773346,-1.801253557,0.098435656,0.33449283,-4.979058215
3595,17412418,Mdn1,100019,midasin AAA ATPase 1,-0.012323173,5.601167469,-0.062585891,0.951191819,0.979576631,-6.489534342
3596,17412534,Lyrm2,108755,LYR motif containing 2,-0.393715401,6.784559526,-2.593214447,0.024556452,0.169924901,-3.702529148
3597,17412539,Rragd,52187,Ras-related GTP binding D,0.203252765,4.593899854,0.310235801,0.762039924,0.891709999,-6.440630073
3598,17412552,Ube2j1,56228,ubiquitin-conjugating enzyme E2J 1,0.0887945,9.86614218,0.648417945,0.529696812,0.755533834,-6.272070479
3599,17412730,Aco1,11428,aconitase 1,-0.010953724,9.594506697,-0.059761938,0.953391186,0.980039883,-6.489718114
3600,17412759,Smim27,100504309,small integral membrane protein 27,-0.117416973,5.559325405,-0.530403349,0.606119082,0.8065891,-6.343808663
3601,17412801,Chmp5,76959,charged multivesicular body protein 5,-0.537728152,8.752561333,-2.598403153,0.024328139,0.169199067,-3.693676316
3602,17412813,Nfx1,74164,"nuclear transcription factor, X-box binding 1",0.020730678,6.00358864,0.089473004,0.93027534,0.971960369,-6.487360169
3603,17412871,Nudt2,66401,nudix (nucleoside diphosphate linked moiety X)-type motif 2,0.078290171,5.805906379,0.473278136,0.645043996,0.830549561,-6.373631948
3604,17413054,Gm2506,100039939,predicted gene 2506,0.101743869,4.718888231,0.351562402,0.731647469,0.879500485,-6.426221524
3605,17413191,Dnajb5,56323,DnaJ heat shock protein family (Hsp40) member B5,0.285039765,4.93686847,1.072768836,0.305795022,0.585629573,-5.909216186
3606,17413300,Rusc2,100213,RUN and SH3 domain containing 2,0.402451902,5.700438879,1.404558393,0.187092617,0.46643989,-5.526137994
3607,17413369,Creb3,12913,cAMP responsive element binding protein 3,-0.009165203,7.219746501,-0.047868134,0.962658591,0.983597344,-6.490399059
3608,17413436,Tmem8b,242409,transmembrane protein 8B,0.6747509,5.78326909,3.754984947,0.0030499,0.063160488,-1.683346592
3609,17413466,A630077J23Rik,319973,RIKEN cDNA A630077J23 gene,-0.310043099,4.086837773,-0.684546903,0.507454788,0.741508314,-6.247440068
3610,17413500,Glipr2,384009,GLI pathogenesis-related 2,0.129435432,4.720264315,0.591135454,0.566089823,0.779088266,-6.3085753
3611,17413553,Zcchc7,319885,"zinc finger, CCHC domain containing 7",0.283198405,6.558153946,1.405112422,0.186931955,0.46643989,-5.525435873
3612,17413573,Grhpr,76238,glyoxylate reductase/hydroxypyruvate reductase,0.130526233,8.890442321,0.532318144,0.60483521,0.806450229,-6.342752988
3613,17413591,Polr1e,64424,polymerase (RNA) I polypeptide E,-0.168275569,3.815447368,-0.716361541,0.488338284,0.731466577,-6.224737263
3614,17413649,Dcaf10,242418,DDB1 and CUL4 associated factor 10,-0.315485311,7.409460247,-1.812040924,0.096667364,0.333032775,-4.963078502
3615,17413770,Tmod1,21916,tropomodulin 1,0.062104202,5.682825943,0.147711992,0.885178069,0.95694826,-6.48002032
3616,17413789,Ncbp1,433702,nuclear cap binding protein subunit 1,-0.242904849,9.31946209,-1.305211806,0.217823778,0.501865314,-5.648854117
3617,17413945,Nr4a3,18124,"nuclear receptor subfamily 4, group A, member 3",0.221682855,7.896508322,0.529950474,0.606422938,0.806635348,-6.344057816
3618,17413958,Stx17,67727,syntaxin 17,-0.36237887,6.812008851,-2.477419991,0.030234431,0.186149988,-3.898973846
3619,17414009,Msantd3,66665,Myb/SANT-like DNA-binding domain containing 3,-0.331811972,4.707662062,-1.871571081,0.087418666,0.318957122,-4.873990731
3620,17414017,Tmeff1,230157,transmembrane protein with EGF-like and two follistatin-like domains 1,-0.447540026,7.13261461,-2.807112741,0.016692512,0.138795572,-3.334721819
3621,17414032,Cavin4,68016,caveolae associated 4,-0.11169296,3.602168935,-0.190631978,0.852202498,0.944057024,-6.472313997
3622,17414068,Rnf20,109331,ring finger protein 20,-0.183445669,6.061118313,-1.34050147,0.20646269,0.487694165,-5.606000258
3623,17414114,Smc2,14211,structural maintenance of chromosomes 2,-0.48784933,4.334616658,-3.557951206,0.004322797,0.073000475,-2.024966781
3624,17414277,Zfp462,242466,zinc finger protein 462,-0.263844663,4.983123257,-0.858914378,0.408274295,0.672146375,-6.111670899
3625,17414301,Rad23b,19359,"RAD23 homolog B, nucleotide excision repair protein",-0.386358052,8.949348782,-2.875787053,0.01474325,0.13291095,-3.21563306
3626,17414331,Fam206a,230234,"family with sequence similarity 206, member A",0.296841335,8.31573587,1.396646726,0.189399572,0.46880695,-5.536143421
3627,17414385,Musk,18198,"muscle, skeletal, receptor tyrosine kinase",-0.145751986,2.57218199,-0.384030327,0.708098425,0.865046577,-6.413668199
3628,17414416,Dnajc25,72429,DnaJ heat shock protein family (Hsp40) member C25,-0.116778975,7.098103342,-0.834934416,0.42109107,0.679892531,-6.13196121
3629,17414434,Ugcg,22234,UDP-glucose ceramide glucosyltransferase,0.43784749,6.703432085,2.823685104,0.016199806,0.136785685,-3.306019424
3630,17414600,Rgs3,50780,regulator of G-protein signaling 3,-0.435310325,6.059566665,-2.482233457,0.029974715,0.185830836,-3.890853727
3631,17414672,Col27a1,373864,"collagen, type XXVII, alpha 1",0.417975002,5.133026699,1.67163714,0.122084841,0.372778954,-5.16686668
3632,17414738,Orm3,18407,orosomucoid 3,-0.973530627,5.731561022,-2.119345077,0.057034351,0.254327072,-4.488477653
3633,17414802,Pappa,18491,pregnancy-associated plasma protein A,0.435746476,4.575040196,1.932448056,0.078805566,0.29879564,-4.781374624
3634,17414828,Trim32,69807,tripartite motif-containing 32,-0.381368858,6.209825208,-1.997513421,0.070471594,0.283126584,-4.680803189
3635,17414984,Lurap1l,52829,leucine rich adaptor protein 1-like,-1.22739873,5.133408869,-3.360660111,0.006149233,0.085334847,-2.369053087
3636,17415003,Gm11266,102635783,predicted gene 11266,-0.773150384,3.468066469,-1.95829374,0.075391358,0.292283241,-4.741614681
3637,17415016,Snapc3,77634,"small nuclear RNA activating complex, polypeptide 3",-0.370578752,8.583345807,-1.781324921,0.101779727,0.338041956,-5.008443036
3638,17415076,Cntln,338349,"centlein, centrosomal protein",0.048163496,4.765182231,0.273453825,0.789447875,0.907698506,-6.451965427
3639,17415219,Acer2,230379,alkaline ceramidase 2,0.131549149,9.31733059,0.711516219,0.491220951,0.732067565,-6.228255665
3640,17415239,Focad,230393,focadhesin,-0.029512261,5.146353478,-0.161703911,0.874399873,0.952749408,-6.477721795
3641,17415292,Gm13271,435791,predicted gene 13271,0.095953855,2.614810284,0.268213786,0.793377712,0.910214295,-6.453465667
3642,17415294,Gm13286,100041062,predicted gene 13286,0.887083182,3.308553711,2.578388177,0.025220499,0.172617708,-3.727803099
3643,17415315,Gm13272,545648,predicted gene 13272,-0.059245686,2.501021346,-0.156488366,0.878414515,0.954701628,-6.478602775
3644,17415319,Ifnz,319146,interferon zeta,-0.49715962,2.334727591,-1.261804259,0.232493288,0.517563038,-5.700413769
3645,17415359,Ifna7,15970,interferon alpha 7,0.195590974,2.552385397,0.465993518,0.650091696,0.833816505,-6.377201117
3646,17415369,Ifna4,15967,interferon alpha 4,0.35785894,5.217181067,1.207640638,0.251903459,0.537806708,-5.762912237
3647,17415373,Ifna1,15962,interferon alpha 1,0.157943844,3.76051613,0.356151095,0.728301088,0.877831059,-6.424513024
3648,17415380,Mtap,66902,methylthioadenosine phosphorylase,0.240181361,7.177094011,1.513663973,0.157622325,0.427383915,-5.384261152
3649,17415469,Tek,21687,TEK receptor tyrosine kinase,-0.945214778,7.959129849,-5.039767416,0.000350271,0.021427302,0.444097643
3650,17415544,Fggy,75578,FGGY carbohydrate kinase domain containing,-0.193130662,5.820245621,-0.902252524,0.385788584,0.655370518,-6.073732866
3651,17415778,Alg6,320438,"asparagine-linked glycosylation 6 (alpha-1,3,-glucosyltransferase)",0.267697144,4.005639248,1.353791484,0.202312747,0.483984405,-5.589648495
3652,17415815,Pgm2,72157,phosphoglucomutase 2,0.105159173,8.934777739,0.45081635,0.660666999,0.838420546,-6.384466196
3653,17415835,Ror1,26563,receptor tyrosine kinase-like orphan receptor 1,0.446978455,4.853330252,1.4101599,0.185473577,0.464401301,-5.519030369
3654,17415863,Cachd1,320508,cache domain containing 1,-0.026092334,5.316381837,-0.104975497,0.918239181,0.968923723,-6.485757645
3655,17415897,Raver2,242570,"ribonucleoprotein, PTB-binding 2",0.086333933,4.907973734,0.393676715,0.701161297,0.861555446,-6.409730549
3656,17415973,Leprot,230514,leptin receptor overlapping transcript,-0.451784391,7.454544179,-2.192285119,0.05018691,0.239720763,-4.371076794
3657,17416110,Mier1,71148,MEIR1 treanscription regulator,-0.711693695,5.994800126,-2.55727947,0.026196427,0.174691416,-3.763728174
3658,17416141,Oma1,67013,OMA1 zinc metallopeptidase,-0.248641852,6.067818827,-1.224325323,0.24579139,0.530991459,-5.743881405
3659,17416325,Dhcr24,74754,24-dehydrocholesterol reductase,-0.301632868,6.462130228,-1.021132051,0.328598778,0.604464459,-5.961531898
3660,17416347,Pars2,230577,prolyl-tRNA synthetase (mitochondrial)(putative),0.416440731,4.082732555,2.033573699,0.066213564,0.273381758,-4.624401385
3661,17416353,Fam151a,230579,"family with sequence simliarity 151, member A",0.020172192,3.295203504,0.070230003,0.945240568,0.977357227,-6.488994365
3662,17416364,Ssbp3,72475,single-stranded DNA binding protein 3,-0.065152253,4.076663326,-0.4640321,0.651453955,0.834144909,-6.378153039
3663,17416448,Hspb11,72938,"heat shock protein family B (small), member 11",-0.184991037,4.323924516,-1.083195891,0.301338183,0.583351631,-5.898397488
3664,17416481,Ndc1,72787,NDC1 transmembrane nucleoporin,0.270436975,7.053303101,1.619159347,0.133017991,0.389947607,-5.240562481
3665,17416540,Lrp8,16975,"low density lipoprotein receptor-related protein 8, apolipoprotein e receptor",0.655847434,4.677088681,2.672450474,0.021288778,0.159134942,-3.566925975
3666,17416576,0610037L13Rik,74098,RIKEN cDNA 0610037L13 gene,-0.209296678,6.647073041,-1.265911271,0.231071957,0.516784813,-5.695590824
3667,17416761,Kti12,100087,"KTI12 homolog, chromatin associated",-0.291825889,9.442191705,-1.989050975,0.071507169,0.284085802,-4.693972196
3668,17416811,Mir761,791075,microRNA 761,0.345162819,6.72020999,1.187013612,0.259625543,0.546700081,-5.786162889
3669,17417240,Cyp4a31,666168,"cytochrome P450, family 4, subfamily a, polypeptide 31",0.593308413,3.353987142,1.705132225,0.115530541,0.363000835,-5.119101989
3670,17417306,Mob3c,100465,MOB kinase activator 3C,-0.159587051,4.235118304,-0.602136536,0.558995576,0.773586906,-6.301809165
3671,17417349,Lrrc41,230654,leucine rich repeat containing 41,-0.247471252,7.434531358,-1.251009067,0.236262862,0.52226986,-5.713034895
3672,17417422,Ipp,16351,IAP promoted placental gene,-0.755411841,3.991991548,-2.101055914,0.058884952,0.258708684,-4.517661301
3673,17417456,Ccdc17,622665,coiled-coil domain containing 17,0.412553012,4.752802186,1.861981306,0.088851696,0.320111729,-4.88844324
3674,17417480,Prdx1,18477,peroxiredoxin 1,-0.047386503,5.26418625,-0.22627573,0.82503611,0.927602991,-6.464438538
3675,17417512,Tesk2,230661,testis-specific kinase 2,-0.066858424,3.550682316,-0.240079206,0.814577187,0.920699517,-6.461030221
3676,17417551,Zswim5,74464,zinc finger SWIM-type containing 5,-1.194903486,5.383259568,-4.546240057,0.00078428,0.032651121,-0.348195997
3677,17417573,Hectd3,76608,HECT domain E3 ubiquitin protein ligase 3,-0.271126667,6.246303625,-1.400243645,0.188347811,0.467754782,-5.531599482
3678,17417598,Eif2b3,108067,"eukaryotic translation initiation factor 2B, subunit 3",-0.008781022,6.858822425,-0.04627796,0.963898088,0.984256351,-6.490478699
3679,17417702,Slc6a9,14664,"solute carrier family 6 (neurotransmitter transporter, glycine), member 9",1.197915381,3.922883097,3.170337751,0.008659034,0.103202599,-2.70184336
3680,17417749,Med8,80509,mediator complex subunit 8,-0.434842101,5.242268406,-1.471298341,0.168557516,0.441938076,-5.440198383
3681,17417791,Ebna1bp2,69072,EBNA1 binding protein 2,-0.412658672,4.729208138,-1.794426656,0.099569847,0.335801956,-4.989144512
3682,17417844,Slc2a1,20525,"solute carrier family 2 (facilitated glucose transporter), member 1",0.916926427,7.899241479,4.385057646,0.001027802,0.038035007,-0.614269145
3683,17417926,Foxj3,230700,forkhead box J3,0.411034104,6.568312575,2.578411289,0.02521945,0.172617708,-3.727763726
3684,17418035,Cited4,56222,"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4",0.194509186,3.73631328,0.731736832,0.479259927,0.723354295,-6.213428806
3685,17418059,Col9a2,12840,"collagen, type IX, alpha 2",-0.136221994,3.546523122,-0.561696595,0.585312975,0.792983341,-6.326104133
3686,17418119,Mycl,16918,v-myc avian myelocytomatosis viral oncogene lung carcinoma derived,0.167616746,3.595746339,0.758767268,0.463556089,0.711152512,-6.19302121
3687,17418128,Trit1,66966,tRNA isopentenyltransferase 1,0.244885654,7.935291908,0.669973048,0.516359318,0.746653874,-6.257523733
3688,17418141,Bmp8b,12164,bone morphogenetic protein 8b,-0.756232859,2.552333272,-3.066815915,0.010437798,0.112409686,-2.882783741
3689,17418158,Hpcal4,170638,hippocalcin-like 4,0.344771445,4.735298351,1.232694982,0.242770163,0.528564674,-5.734260132
3690,17418168,Nt5c1a,230718,"5'-nucleotidase, cytosolic IA",0.113546886,3.779845586,0.458908634,0.655018586,0.835173492,-6.380621356
3691,17418187,Pabpc4,230721,"poly(A) binding protein, cytoplasmic 4",0.035250429,2.745783041,0.185424868,0.856188854,0.945297198,-6.47335256
3692,17418271,Fhl3,14201,four and a half LIM domains 3,0.723344304,7.106022891,1.742750517,0.108545691,0.350798608,-5.064807471
3693,17418304,Mir697,735277,microRNA 697,-0.287603652,3.531576643,-1.054640021,0.313661811,0.592384356,-5.927823588
3694,17418339,Mtf1,17764,metal response element binding transcription factor 1,-0.15267575,7.0305575,-0.675830565,0.512769366,0.745023487,-6.253494909
3695,17418357,Yrdc,230734,yrdC domain containing (E.coli),0.011764156,5.351991697,0.038886357,0.96966089,0.987282105,-6.490813585
3696,17418391,9930104L06Rik,194268,RIKEN cDNA 9930104L06 gene,-0.430720184,4.3080522,-2.651865859,0.022093979,0.160844312,-3.60223597
3697,17418439,Snip1,76793,Smad nuclear interacting protein 1,-0.42493725,5.518812644,-1.590262609,0.139399051,0.398900866,-5.280528737
3698,17418519,Oscp1,230751,organic solute carrier partner 1,0.473790287,6.197691394,2.076674905,0.061440053,0.264227489,-4.556399599
3699,17418536,Lsm10,116748,U7 snRNP-specific Sm-like protein LSM10,-0.544782748,5.528267413,-2.572633679,0.025482956,0.172617708,-3.737603615
3700,17418557,Eva1b,230752,eva-1 homolog B (C. elegans),0.947939657,3.021556229,2.380942536,0.035926145,0.201664081,-4.06077801
3701,17418881,A3galt2,215493,"alpha 1,3-galactosyltransferase 2 (isoglobotriaosylceramide synthase)",0.296983985,3.44445414,1.489191073,0.163862393,0.434630144,-5.416702007
3702,17418945,Fndc5,384061,fibronectin type III domain containing 5,0.20557246,5.041972927,0.521811811,0.61189673,0.809115042,-6.348500866
3703,17418952,Yars,107271,tyrosyl-tRNA synthetase,-0.162469208,7.486889424,-0.691620198,0.503166294,0.739396537,-6.242474219
3704,17418976,Sync,68828,syncoilin,0.994515544,4.894440494,2.558674162,0.026130819,0.174447952,-3.761356701
3705,17419287,Laptm5,16792,lysosomal-associated protein transmembrane 5,0.162108892,4.488887526,0.63715194,0.536746422,0.761247882,-6.279498135
3706,17419369,Tmem200b,623230,transmembrane protein 200B,-1.000372612,5.559703944,-3.817084152,0.002734472,0.060491357,-1.57625016
3707,17419389,Snhg12,100039864,small nucleolar RNA host gene 12,0.362778807,3.445171294,1.279313389,0.226482612,0.513401786,-5.679771467
3708,17419405,Snora16a,100310813,"small nucleolar RNA, H/ACA box 16A",-0.120514251,4.249878682,-0.20335274,0.842482264,0.938265126,-6.469656711
3709,17419411,Snord99,100217437,"small nucleolar RNA, C/D box 99",0.028931192,7.316205105,0.123125386,0.90417485,0.964555166,-6.483557463
3710,17419443,Eya3,14050,EYA transcriptional coactivator and phosphatase 3,-0.273917931,8.235644494,-1.591973929,0.139013816,0.398437279,-5.278174294
3711,17419469,Rpa2,19891,replication protein A2,-0.018345257,3.930624047,-0.064523101,0.949683315,0.979061272,-6.489403374
3712,17419483,Fgr,14191,"FGR proto-oncogene, Src family tyrosine kinase",-0.02548785,2.413005481,-0.060475777,0.952835191,0.979970315,-6.489672461
3713,17419500,Ahdc1,230793,"AT hook, DNA binding motif, containing 1",0.037275331,5.925774437,0.19864349,0.846077624,0.940522039,-6.470660306
3714,17419553,Map3k6,53608,mitogen-activated protein kinase kinase kinase 6,0.431114742,6.344600629,1.411710851,0.185027382,0.464311074,-5.51705894
3715,17419731,Trim63,433766,tripartite motif-containing 63,-0.525504601,4.725742777,-0.438447579,0.669342962,0.843715529,-6.390215423
3716,17419754,Pafah2,100163,platelet-activating factor acetylhydrolase 2,-0.236478019,4.708658464,-0.986781578,0.344449073,0.616022183,-5.995151192
3717,17419783,Paqr7,71904,progestin and adipoQ receptor family member VII,-0.131331455,4.265825339,-0.609026334,0.554577687,0.771346302,-6.297512168
3718,17419840,Runx3,12399,runt related transcription factor 3,0.686561191,3.477408137,3.428141239,0.005449213,0.081963886,-2.251200922
3719,17419857,Stpg1,78806,sperm tail PG rich repeat containing 1,1.064463604,3.959921404,4.689093819,0.000618937,0.028324616,-0.115295083
3720,17419902,Myom3,242702,"myomesin family, member 3",0.583137831,3.431770951,1.616336914,0.133629739,0.390468913,-5.244485641
3721,17419940,Srsf10,14105,serine/arginine-rich splicing factor 10,0.264869632,6.086612516,1.360421334,0.200268473,0.482373272,-5.581448246
3722,17419965,Fuca1,71665,"fucosidase, alpha-L- 1, tissue",-0.181306412,7.550748083,-0.925284105,0.374194828,0.642778795,-6.052916098
